lm0_x,lm0_y,lm0_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,head_angle,neck_angle,torso_angle,shoulder_angle,forward_lean,spine_curve,lateral_shift_norm,shoulder_height_diff,label
0.721271049150343,0.0,-0.530034065246582,0.5618532547245267,-0.08357352768110513,-0.26198187470436096,0.4362286787792356,-0.04952938482968982,-0.49643197655677795,0.3488548746868097,0.13727473010720945,-0.013858438469469547,0.14640162191333428,0.32363768104894425,-0.5379651188850403,0.06084525541839015,0.9209862437904688,0.17632389068603516,-0.06084525541839015,1.0790074422802174,-0.17582741379737854,16.671431265817425,-49.75256529017228,-72.16249457778643,137.3697074644126,0.473642800850271,0.226014552550199,0.247628248300072,-0.1863629509417348,looking_down
-0.39631542514687906,0.0,-0.022347893565893173,-0.2964273642223775,-0.06147994162832659,-0.187869593501091,-0.31143861532251654,-0.05852009406588673,0.1163226068019867,-0.15641490066276795,0.23760090863917643,-0.35823896527290344,-0.16982588637760768,0.19264112064460268,0.315749853849411,0.02457856304054231,1.0321233045310165,-0.20557087659835815,-0.02457856304054231,0.9678732412395815,0.2060076743364334,146.99731166448944,-117.10429927953278,-101.74060162148501,-106.60923467485159,-0.23319503162669125,-0.07007463810650344,-0.1631203935201878,0.04495978799457376,leaning_forward
-0.288957809491557,0.0,-0.06807122379541397,-0.18647191001357366,-0.00960770122781894,-0.20579399168491364,-0.20056764794496923,-0.0052570057911736,0.062833771109581,-0.0740879045461581,0.29874210683882013,-0.3607448637485504,-0.10395547132089387,0.2842169999392412,0.23991596698760986,0.019725309803395413,1.0193833993060626,-0.172824889421463,-0.019725309803395413,0.980613197142828,0.17320334911346436,175.54700851614368,-109.26936827826371,-97.16138876048203,-154.06555524991094,-0.19993612155803103,-0.11091443362450505,-0.08902168793352598,0.014525106899578921,leaning_forward
0.1686288382242797,0.0,-0.39146894216537476,0.10624074330265403,-0.03553307709255698,-0.13202829658985138,0.044185500585376715,-0.039353591269418564,-0.4095596373081207,0.07420308909224901,0.2506918711160735,0.10103791207075119,-0.07969715261355854,0.3110845866318473,-0.5152636170387268,0.05145900032998247,0.9564583843382884,0.1928817182779312,-0.05145900032998247,1.0435388453115546,-0.19078589975833893,21.842136318069322,-76.23897655719716,-90.21887121025736,158.57422827253797,0.17137586998493448,0.17412290174558925,-0.0027470317606547666,-0.0603927155157738,good_posture
0.15791923794223253,0.0,-0.4362644553184509,0.08979888307239939,-0.047237237105785986,-0.21163243055343628,0.027163801671342393,-0.041446809156538755,-0.4883144795894623,0.06547838446547882,0.2300696489932263,-1.3245339687273372e-05,-0.07700066786299073,0.3068427709395478,-0.6057119965553284,0.046688326150275176,0.9583006462480499,0.17483331263065338,-0.046688326150275176,1.041696585629413,-0.17314311861991882,24.033373407521815,-78.39398402068959,-90.45121414416029,151.68252719171093,0.1636803796409885,0.16944152133974447,-0.005761141698755957,-0.07677312194632152,good_posture
-0.03661025954318787,0.0,-0.4112447500228882,-0.08474878085535312,-0.04725301739783974,-0.31751343607902527,-0.13116383391909242,-0.037177507576806684,-0.49098050594329834,-0.1135752840867576,0.20900692891535247,-0.20570901036262512,-0.13804298404885987,0.4617128738346526,-0.4993000030517578,0.003934260411959007,0.9139593783362225,0.10008741915225983,-0.003934260411959007,1.0860367546004757,-0.09968145191669464,30.6126876161769,-87.29290891409308,-100.71868070006792,95.53029987221811,0.08919887452462089,0.21500800859242963,-0.12580913406780875,-0.2527059449193001,slouching
0.5107561022916476,0.0,-0.2337835431098938,0.4524514509349295,-0.10793173270068687,-0.07233916223049164,0.37724392907034204,-0.12000073721402656,-0.3144596219062805,0.309332581414145,0.1385224125900781,0.06763119250535965,0.15434159072282713,0.1758880540228905,-0.4325302839279175,0.0685079900549493,0.9569943918461559,0.14033184945583344,-0.0685079900549493,1.0430014623686306,-0.13951794803142548,49.917674256571196,-55.9850247638818,-74.61938178108217,166.44562734278986,0.2789190162231615,0.04708193015467546,0.23183708606848605,-0.0373656414328124,leaning_sideways
0.8258524505931492,0.0,-0.008863171562552452,0.7475153153457263,-0.16555648412481808,0.13316413760185242,0.7571648812958693,-0.13741442198082676,-0.21986925601959229,0.48551811793499605,0.030977097395031787,0.3357715904712677,0.5395493210735853,0.16040815004388362,-0.37375789880752563,0.009199291187455248,0.9131061882226705,0.21786604821681976,-0.009199291187455248,1.0868895734116921,-0.2176828384399414,64.11378406525314,-45.86724518534322,-60.45670627524376,67.34182405499564,0.31331873108885844,-0.19921498841543228,0.5125337195042907,-0.12943105264885182,leaning_forward
-0.17411408303572876,0.0,-0.2786516845226288,-0.059946911756926485,-0.034372931780361445,-0.3862251043319702,-0.09784031122467853,-0.04102581958613001,0.03581485524773598,-0.0036024762658003542,0.2418407584329353,-0.5822003483772278,-0.0772498992120697,0.23876227156193713,0.36519598960876465,0.03089820721193557,1.0189506855570778,-0.26277807354927063,-0.03089820721193557,0.9810469143109835,0.2664019465446472,158.4005597168023,-97.878082227187,-93.04603872885309,-177.60641071616263,-0.13368789529679373,-0.0932617075578587,-0.040426187738935034,0.003078486870998154,good_posture
-0.19373379124619994,0.0,-0.3294423818588257,-0.25217336983734595,0.0068198236827642636,-0.23250532150268555,-0.28040828603925755,0.08003895340001234,-0.3610347807407379,-0.2128654968079089,0.2807618874014122,-0.10036785900592804,-0.18660507981528068,0.4417027317440599,-0.38990333676338196,-0.012582862809981873,0.9323436925007592,0.09184128791093826,0.012582862809981873,1.067652369599187,-0.09150326997041702,-30.90284760895791,-101.82816369031431,-107.36391194002161,80.73282139725329,0.006001497065394851,0.20573678537698964,-0.1997352883115948,-0.16094084434264766,slouching
0.850596219102375,0.0,-0.2107820361852646,0.6532011929144746,-0.1092956789884716,-0.09470702707767487,0.5714708426045082,-0.06795174046329197,-0.3235510587692261,0.25431854683840754,0.08402352687941772,0.05749906599521637,0.20495160061582463,0.36208651523979984,-0.4013354778289795,0.06669762481375188,0.9010840936703529,0.1458083987236023,-0.06669762481375188,1.0989084517435919,-0.14503301680088043,20.403281837741456,-39.16000873800665,-73.5342711699759,100.0673199076777,0.6209611453752589,0.3913260716481428,0.22963507372711608,-0.2780629883603821,looking_down
0.489769693031951,0.0,-0.6164600849151611,0.4712637207784989,-0.04914293221227138,-0.29675596952438354,0.34876877216875096,-0.11136930499506768,-0.5260188579559326,0.39416864883610736,0.20477993354414775,-0.06809868663549423,0.10044944932825886,0.11941934952058679,-0.6296787858009338,0.10280798718121864,0.9975299512973202,0.1437222808599472,-0.10280798718121864,1.002466602615242,-0.1410118043422699,45.179994814073645,-56.12429309544553,-73.55582929130219,-163.79509493724277,0.24246064394976788,-0.0048484051324152455,0.24730904908218312,0.08536058402356096,leaning_sideways
0.375258063761554,0.0,-0.5122948884963989,0.5390475407533017,0.09406169353886228,-0.5391989350318909,0.4687766410801598,0.01483390842064275,-0.2943699061870575,0.45030034553619497,0.5563827377080551,-0.6379581093788147,0.3047109671493851,0.2506917513039759,-0.08313991874456406,0.013094667502859,1.161391919367082,-0.16496381163597107,-0.013094667502859,0.8386045023968525,0.16581259667873383,-157.06138355242837,-70.09451197623197,-57.66990235662872,-115.46674321519457,-0.0022475925812360242,-0.37975324892402607,0.37750565634279004,0.3056909864040792,slouching
0.01803656587441649,0.0,-0.14495916664600372,-0.06356987803469447,0.008454622652111473,-0.033411260694265366,-0.07132884523982382,0.027633326869695347,-0.1918487697839737,-0.07950825592138033,0.26138667064034476,0.10004183650016785,-0.028497162595703094,0.32306731150542306,-0.27521225810050964,-0.01185642804696702,0.9717325675099993,0.12101542949676514,0.01185642804696702,1.028263555671633,-0.12067721784114838,-11.918778713559153,-92.80768535965147,-94.36319600671231,50.40858795147077,0.07203927513295821,0.12604198439149994,-0.05400270925854172,-0.061680640865078296,looking_up
0.3153838256451999,0.0,-0.3050448000431061,0.2840960598361293,-0.09349800995685967,-0.14632979035377502,0.20656280095010587,-0.14631160021061562,-0.27103641629219055,0.22731838038380242,0.10110746199900705,0.0017494375351816416,0.022909744956087236,0.06533573661802625,-0.3239024579524994,0.06317443172461405,0.9651025958639846,0.09241798520088196,-0.06317443172461405,1.0348932379179379,-0.09081950783729553,59.7043871306051,-59.38187509822634,-82.22875305063391,-170.07369624228596,0.19026976297525508,0.06515570030531026,0.12511406266994482,0.03577172538098081,leaning_sideways
0.2844547499276444,0.0,-0.44694408774375916,0.44689574777602287,0.0607220009856656,-0.5020648241043091,0.3899231339557441,-0.012502820641839415,-0.2698332965373993,0.3617481730209943,0.5133831988204351,-0.5893404483795166,0.2776208751192092,0.2403193345105566,-0.07686016708612442,0.00021749926381194347,1.1241438507416561,-0.15861840546131134,-0.00021749926381194347,0.8758526523420728,0.15954872965812683,-169.79696019863331,-74.36419319485654,-62.84143970440251,-107.12336036243124,-0.03522977414245737,-0.35491429821255915,0.3196845240701018,0.27306386430987856,slouching
-0.34613171541679094,0.0,-0.4661734998226166,-0.1933580655511119,-0.03745298271538682,-0.5844123959541321,-0.22856259767785087,-0.08901762434229174,-0.32785776257514954,-0.07443729924875099,0.3899140950058017,-0.6189751625061035,-0.09387574806757298,0.08480378005954631,-0.14572253823280334,0.016457283991753176,1.1086814177792368,-0.16441871225833893,-0.016457283991753176,0.8913149165266988,0.1680038869380951,154.92906616045522,-112.87214618626413,-96.29705841625231,-93.64536308323301,-0.26197519175862893,-0.17781866810046693,-0.084156523658162,0.3051103149462554,looking_down
0.052208251382804466,0.0,-0.3097074329853058,0.18639394648301028,-0.003621172141467364,-0.37783342599868774,0.13508595032091225,-0.029057753503718926,-0.10748660564422607,0.19132675772395608,0.3935943837888939,-0.5075819492340088,0.07705023506854428,0.25194409319216965,0.10504806786775589,0.019152144779903884,1.0852248888796583,-0.18634042143821716,-0.019152144779903884,0.9147720789946114,0.18719074130058289,171.43840945875579,-85.5230026506931,-78.79238865698439,-128.8948909719752,-0.08198024501344572,-0.2161687414096959,0.1341884963962502,0.14165029059672424,good_posture
-0.30864635907417903,0.0,-0.5032854080200195,-0.15814272447491085,-0.05100972834362129,-0.6076221466064453,-0.22354894120152533,-0.09507863076050106,-0.36593151092529297,-0.029610313568089703,0.3666544492570451,-0.6300962567329407,-0.10762213591633206,0.08620649161797879,-0.18805183470249176,0.03832770871870797,1.107076950492916,-0.15615220367908478,-0.03832770871870797,0.8929192677541677,0.15949445962905884,148.19832817224258,-112.20266789263557,-95.06892695396988,-105.54489857141414,-0.24003013433196815,-0.17141390958975727,-0.06861622474221088,0.2804479576390663,looking_down
-0.34245866180440115,0.0,-0.48535865545272827,-0.4758174511125451,-0.040170269312582337,-0.2221873253583908,-0.5876809799366693,-0.0006658711493276885,-0.5024768710136414,-0.4011426295079078,0.21877722988280726,0.05624997988343239,-0.5973256741084934,0.39776747158422865,-0.5954176187515259,0.04233586500772798,0.9042628443102269,0.20304414629936218,-0.04233586500772798,1.0957316619774053,-0.2029142528772354,6.156479784324893,-95.64949371661577,-125.8188710694409,137.62381778985718,0.15677549000379937,0.6560096418119998,-0.4992341518082005,-0.1789902417014214,slouching
-0.011927762478106757,0.0,-0.16513857245445251,-0.08084904723298326,0.010165944560839154,-0.04584353417158127,-0.09750173059755866,0.028485677640587802,-0.20130901038646698,-0.0732122308555078,0.2709277695464635,0.0898517295718193,-0.07764766338090974,0.3176465743305252,-0.28898152709007263,0.003872350741969738,0.9715598274534836,0.11741213500499725,-0.003872350741969738,1.0284363286139773,-0.11709769815206528,-14.04594957909153,-92.86185934005766,-96.10089968135885,95.42334373534378,0.06350218464010202,0.1389321317583108,-0.07542994711820877,-0.04671880478406165,looking_up
2.1179332954122962,0.0,-0.3510975241661072,1.9762390057145938,-0.46536739765104673,-0.24361230432987213,1.8986738224424824,-0.4360527867816193,-0.4981749951839447,1.3688048769573384,-0.43365606802382073,-0.06506264209747314,1.1233479239983688,0.1461198980822985,-0.5390757918357849,0.07646368172081114,0.8439278890987241,0.16382327675819397,-0.07646368172081114,1.1560635129928372,-0.16333188116550446,68.17745998280562,-23.939094514085067,-42.5485793655336,112.94610718419722,0.8718568949344425,-0.3742195055434112,1.2460764004778537,-0.5797759661061193,leaning_forward
0.9983470491157177,0.0,-0.2841137647628784,0.8899210466506944,-0.15855414385040273,-0.14860902726650238,0.85622894489268,-0.16806191962867437,-0.4065414369106293,0.6420771499551879,0.168542970709886,0.04647195339202881,0.535457230686629,0.255530824136266,-0.5152590870857239,0.05183593540588321,0.9749569588775946,0.17689907550811768,-0.05183593540588321,1.02503836719862,-0.17563222348690033,52.508526315064394,-52.85762104679815,-53.23277884851175,140.79007159760897,0.4095798587948092,-0.17918733152609934,0.5887671903209085,-0.08698785342637999,leaning_forward
0.03663756395746582,0.0,-0.3954637050628662,0.18008726145117054,0.0007764137334039699,-0.43305495381355286,0.11734872372484509,-0.027677697546387273,-0.19012968242168427,0.17767782096266796,0.4219055210086839,-0.5352175235748291,0.07066773750443103,0.2564409265547565,0.023867519572377205,0.025804697980821776,1.093462964191216,-0.17055989801883698,-0.025804697980821776,0.9065338091402404,0.1713624745607376,173.15672744453215,-86.01821507600509,-79.35789390597175,-122.89175733366132,-0.08753521527608368,-0.21170799450963318,0.1241727792335495,0.16546459445392742,good_posture
0.3198304401680767,0.0,-0.09607499092817307,0.2316542936449797,-0.01997009157808797,0.16717787086963654,0.15661329291814158,-0.03490800911382964,-0.10255050659179688,0.15243287113621537,0.29675101452325264,0.3276342451572418,0.01176453356376602,0.31293263528225274,-0.318464070558548,0.06078181456430111,0.9850816645861021,0.18941637873649597,-0.06078181456430111,1.0149149348471416,-0.18957239389419556,12.314249702879811,-71.36744510521832,-83.26450846528239,173.43788933264418,0.23773173781808601,0.15563303546809532,0.0820987023499907,-0.016181620759000093,good_posture
0.8960582144329914,0.0,-0.15928426384925842,0.7834582531764016,-0.12310846837776097,0.03539545089006424,0.7373884416199364,-0.146634558948949,-0.247471421957016,0.5121238978546079,0.16572108249215065,0.25214457511901855,0.40763766079224684,0.09942980204721528,-0.3947068452835083,0.06144931363689089,0.9907946310946367,0.20880194008350372,-0.06144931363689089,1.0092000608774294,-0.2087031602859497,44.838315051008266,-41.66526024524548,-62.06882159391808,-147.60692053349428,0.436177435109564,-0.02370334421386333,0.45988077932342736,0.06629128044493536,leaning_sideways
0.3810231610801416,0.0,-0.15815992653369904,0.21093920010737072,-0.04458062266643103,-0.009827656671404839,0.15132702842415766,-0.029617443548415293,-0.2733437418937683,0.07729027378635009,0.23107646314683938,0.2033635824918747,-0.03533012363328945,0.3343350125746278,-0.40982311964035034,0.046808420899938766,0.9433765710711031,0.18472792208194733,-0.046808420899938766,1.0566176430193914,-0.1842498630285263,10.514299352381075,-63.399034670690405,-88.32463181525249,137.4831439683746,0.3600430860036113,0.33906301092708097,0.02098007507653032,-0.1032585494277884,good_posture
0.08792165452771067,0.0,-0.40278443694114685,0.210864972610037,-0.026796062160282665,-0.40665438771247864,0.1272944324145108,-0.0408564652594208,-0.07943485677242279,0.250488410623027,0.27386950225466333,-0.5286045670509338,0.11748284414927551,0.23561467988376544,0.2198152244091034,0.051208501409157094,1.0636792864945224,-0.2039019912481308,-0.051208501409157094,0.9363179924578686,0.2070091962814331,157.37387304201138,-92.9569708250004,-76.13236682698259,-163.9538012713656,-0.09606397285844062,-0.2800496002445919,0.1839856273861513,0.03825482237089789,slouching
0.16440099023228513,0.0,-0.40099507570266724,0.10535839120600171,-0.07878218922202804,-0.2911834120750427,0.04337040584471265,-0.05438668791649178,-0.4944351017475128,0.056585077952483645,0.12488188243374439,-0.16725492477416992,-0.012444354737369096,0.37224379355263537,-0.5288811922073364,0.03559950717177082,0.9336512952656307,0.11247605830430984,-0.03559950717177082,1.0663438593764496,-0.1119832918047905,36.483904204969384,-80.57845800692488,-88.31765145414433,105.59242449468152,0.14233062862472787,0.12026026701717059,0.022070361607557275,-0.247361911118891,slouching
0.4103360479978588,0.0,-0.19428923726081848,0.3542055222717044,-0.07671872176373004,0.010137530975043774,0.28904321364179714,-0.10566829571837523,-0.27921533584594727,0.2308915214729064,0.17647913700304688,0.20188455283641815,0.0992892049181898,0.14405111366657225,-0.4271353483200073,0.05216472025026811,0.9506770218742348,0.19073931872844696,-0.05216472025026811,1.0493195708160805,-0.18967388570308685,45.79035680681959,-58.097571146780716,-78.87757993657445,-166.15755426391974,0.24524568480231068,0.08015532160676259,0.1650903631955481,0.032428023336474626,leaning_sideways
0.4667298989346576,0.0,-0.32065829634666443,0.31999805933247305,-0.038768085350651425,-0.12014316767454147,0.23958194992509382,-0.03982531913531603,-0.3641270101070404,0.200999056927644,0.2863883291278397,0.07946913689374924,0.002323161848451582,0.28279585155060355,-0.5130130052566528,0.07716063392104916,0.9682865467243328,0.1727684736251831,-0.07716063392104916,1.0317087169767174,-0.1726459562778473,11.871322227286809,-61.19055637176825,-81.91226002451016,-178.96408482676773,0.3650687895466098,0.26340768015856203,0.10166110938804779,0.0035924775772361306,good_posture
0.794308136861982,0.0,-0.22903721034526825,0.6872608130899133,0.00119874033895692,-0.252693235874176,0.6826172444144835,0.008947644721552976,-0.20070749521255493,0.43264094427469424,0.11561559391312254,-0.2319256216287613,0.40323961270367753,0.3992630746223864,-0.12584467232227325,0.004064040272713792,0.92657399895828,-0.02779684215784073,-0.004064040272713792,1.0734193432495842,0.027874836698174477,-2.6558167876434924,-43.386173190226216,-60.62749092083946,95.91783028871166,0.3763678583727961,-0.04157242011638973,0.41794027848918586,-0.2836474807092639,looking_down
-0.5767730618753969,0.0,-0.5720171332359314,-0.6757447150976703,-0.04217366672541099,-0.36228421330451965,-0.8345679116362318,0.034072547666687936,-0.5728856921195984,-0.4375413276037901,0.21741956423725659,-0.1465330272912979,-0.7945060610003383,0.5085021245355281,-0.6080553531646729,0.07578156698350995,0.8896567126391602,0.14947865903377533,-0.07578156698350995,1.1103361486337908,-0.1494649201631546,1.3007952734315962,-110.76152629170832,-134.03932724622072,140.80489435022437,0.039250632426667265,0.6552743267287314,-0.6160236943020642,-0.2910825602982715,slouching
0.10684007006101612,0.0,-0.43996381759643555,0.2243918712750912,-0.014914165484354718,-0.35510241985321045,0.12822248167167963,-0.03482479770653558,-0.05747596174478531,0.25107191245296,0.2636958596379133,-0.4401484429836273,0.09331416445930135,0.22135027597361798,0.27783459424972534,0.05498819025627344,1.0070599898699464,-0.19850632548332214,-0.05498819025627344,0.9929375057068369,0.2050647884607315,160.3024443538762,-89.11850892344684,-77.19289472922509,-164.97475034013254,-0.06535296839511456,-0.23754600685124524,0.17219303845613068,0.04234558366429533,slouching
0.10697423941465238,0.0,-0.20658272504806519,0.030126090562152038,-0.04571638068975251,-0.009911307133734226,-0.027021397182161306,-0.027188862417898422,-0.2858620882034302,0.014069929968258276,0.25706277740507677,0.18938395380973816,-0.10007063356745119,0.33958673313744536,-0.4648348391056061,0.038108328687874546,0.9505057571449932,0.16608485579490662,-0.038108328687874546,1.0494910282092031,-0.1652512103319168,19.074284010761406,-82.41953018079664,-93.50684597996118,144.1329625396125,0.14997459121424883,0.1929749430138453,-0.04300035179959646,-0.08252395573236859,slouching
-0.979732376460816,0.0,-0.04474659636616707,-0.8890472688074731,-0.2255217300562138,-0.1754196584224701,-0.927347297990944,-0.14471279955082123,0.08758080750703812,-0.5528017741892163,-0.10559189667993414,-0.29098281264305115,-0.6093742178203236,0.025256552699671288,0.24370428919792175,0.05496750349916059,0.9995789139958655,-0.1588168740272522,-0.05496750349916059,1.0004162426859835,0.15912656486034393,111.12808906323153,-156.10077462909703,-119.18989551757223,113.38128496060973,-0.398644380456046,0.18244361554872401,-0.58108799600477,-0.13084844937960544,leaning_forward
0.15895731456361922,0.0,-0.31006330251693726,0.08413910678937946,-0.03763456106361593,-0.09303507208824158,0.0339153743601449,-0.03168998168601748,-0.37337109446525574,0.0583283498447989,0.2576652629756037,0.11642593890428543,-0.08453200972375625,0.3070658615135579,-0.4924814999103546,0.0490703475277254,0.9589076991537099,0.18730653822422028,-0.0490703475277254,1.0410895630963588,-0.18526621162891388,19.12988366435609,-77.1824522227145,-91.04593308697984,160.92479859430756,0.1720591445030979,0.18516097444257656,-0.013101829939478676,-0.0494005985379542,good_posture
0.8425551619157943,0.0,-0.21089908480644226,0.8497351221491253,-0.07943792956962817,0.007623047102242708,0.7596172500469327,-0.22538675095930363,-0.15706998109817505,0.6615042551385452,0.24899459494411144,0.15630997717380524,0.4981984650433457,-0.051466746104155726,-0.2847827076911926,0.07489062142185184,1.0690355331863506,0.11700591444969177,-0.07489062142185184,0.9309586706031981,-0.11669907718896866,76.04307664917694,-48.16866216206384,-57.24286386906779,-118.5248237258528,0.26270380182484887,-0.31714755826609653,0.5798513600909454,0.30046134104826716,leaning_sideways
